gene id,gene name,mcf7_sicbx2_3_rep1,mcf7_sicbx2_3_rep2,mcf7_sicbx2_3_rep3,mcf7_siscr_rep1,mcf7_siscr_rep2,mcf7_siscr_rep3
ENSG00000069188.17,SDK2,0.5747837,0.3477956,2.660975,0.539634,0.310849,0.330894
ENSG00000069275.13,NUCKS1,114.336,101.361,89.1432,284.69,270.575,238.324
ENSG00000069431.11,ABCC9,0.354323,0.539328,0.287745,0.175697,0.178108,0.11207
ENSG00000069482.7,GAL,2.870743,2.37173,3.3574,16.418,23.4712,14.1981
ENSG00000069493.15,CLEC2D,5.8545563,4.269907,3.491057001,1.042393,2.4533246,0.952616009
ENSG00000069535.14,MAOB,1.200982,0.68364,0.3878815,0.272071,0.225043,0.107288
ENSG00000069702.11,TGFBR3,0.945905,1.0202535,0.6792601,0.408617,0.170923,0.5513352
ENSG00000069764.9,PLA2G10,0.235763,0.479074,0.4395421,3.43299,3.5596,2.93714
ENSG00000069812.11,HES2,2.191986,1.9912552,2.605233,4.3430135,3.439753,8.408899
ENSG00000069849.11,ATP1B3,62.286029,53.436052,44.781466,70.174594,77.88313,70.450125
ENSG00000069956.12,MAPK6,159.324009,180.75779,161.00667,59.549033,56.006373,70.69057
ENSG00000069966.18,GNB5,103.534315,98.8125881,89.887169,54.622894,49.444271,55.521611
ENSG00000069974.16,RAB27A,9.995903,9.454701,8.801623,14.41723,13.542631,11.503394
ENSG00000070087.14,PFN2,123.138797,122.151357,136.303337,180.5884258,168.408691,180.886601
ENSG00000070269.14,TMEM260,9.479224373,7.886211,14.3224533,14.22891106,15.58484235,14.59382901
ENSG00000070366.14,SMG6,10.38712088,12.675596,12.757619,6.356177,6.2356901,5.654459
ENSG00000070367.16,EXOC5,61.531077,56.6075,56.828184,29.578166,22.699439,27.602956
ENSG00000070388.11,FGF22,1.824177,1.769949,1.664913,0.784537,0.662307,0.344268
ENSG00000070404.10,FSTL3,62.61919,87.739349,79.616948,11.659959,14.05894,21.14269
ENSG00000070444.15,MNT,22.735243,29.7862,28.690151,7.169436,10.960332,13.984588
ENSG00000070614.15,NDST1,15.345831,16.883556,23.202429,23.771192,24.1404521,24.982607
ENSG00000070731.10,ST6GALNAC2,21.500823,13.787082,14.931448,65.463768,59.007362,43.089537
ENSG00000070950.10,RAD18,8.65616,9.106098,8.912897,24.17517,23.993765,21.189036
ENSG00000070985.13,TRPM5,0.013090195,0.026601,0.068411745,0.176436293,0.131708815,0.345253995
ENSG00000071051.14,NCK2,41.31877,47.940885,57.88097,21.141875,24.23396,26.6273
ENSG00000071054.16,MAP4K4,58.586996,63.6744597,48.9994047,23.97814,22.462567,22.31370618
ENSG00000071189.21,SNX13,47.604136,59.854857,55.837384,35.698448,24.187347,29.027171
ENSG00000071205.11,ARHGAP10,13.4171501,13.84322624,10.4612078,17.9974895,18.4678671,13.5598974
ENSG00000071246.11,VASH1,7.37791,6.544171,6.195675,2.739126,3.4509183,2.700118
ENSG00000071282.12,LMCD1,27.395183,34.621275,26.3349,7.578551,6.306605,7.034609
ENSG00000071462.11,BUD23,138.492788,150.089085,169.482885,262.024218,274.912777,232.489923
ENSG00000071539.14,TRIP13,22.532224,25.017503,12.350787,41.073715,44.950225,27.427096
ENSG00000071564.15,TCF3,116.7900942,135.2688825,151.193993,44.166394,48.6718379,39.592755
ENSG00000071575.11,TRIB2,12.96507,9.281801,8.103244,1.513847,1.204935,2.827272
ENSG00000071626.16,DAZAP1,96.875172,108.559195,106.396135,131.273384,163.531476,123.2999341
ENSG00000071859.15,FAM50A,290.72169,342.350781,363.14632,149.98028,170.25921,177.07593
ENSG00000071889.16,FAM3A,73.614332,88.867871,94.851457,33.79904906,33.205969,34.728943
ENSG00000071991.8,CDH19,0.3851983,0.203359539,0.25925134,0,0,0.025054
ENSG00000072042.13,RDH11,17.155847,15.2999961,17.062625,57.68379,54.314082,54.491713
ENSG00000072121.16,ZFYVE26,6.0874028,5.334391,11.802555,3.1915946,2.3134664,3.9538299
ENSG00000072133.11,RPS6KA6,2.643752002,1.920055,2.398956,1.159499,0.932493,1.7348274
ENSG00000072195.15,SPEG,4.485741,5.322792,9.294227281,7.6803546,11.99772491,11.1751498
ENSG00000072210.18,ALDH3A2,19.806993,17.172468,17.240012,52.64879722,49.44203,46.801567
ENSG00000072274.13,TFRC,98.081005,86.271306,99.049812,126.365783,125.372892,143.133564
ENSG00000072422.17,RHOBTB1,8.991772,11.07435,11.886409,3.269,3.713991,4.317682
ENSG00000072571.20,HMMR,6.533258,9.490064,5.374547239,17.608479,17.992448,13.77488
ENSG00000072657.8,TRHDE,0.012258,0.00837212,0,0.1642372,0.36333,0.14324405
ENSG00000072694.20,FCGR2B,0,0.0460585,0.0353481,0.3949466,0.1631768,0.1415867
ENSG00000072736.19,NFATC3,15.461313,16.9777099,17.5581324,25.61734,23.8583805,25.286859
ENSG00000072778.20,ACADVL,243.5781897,278.2541302,405.5328884,96.706491,116.223542,167.468876
ENSG00000072818.12,ACAP1,35.6163492,40.374219,38.0897211,2.5785902,6.0930516,4.4821553
ENSG00000072864.15,NDE1,19.52433,23.17103468,19.11077015,38.48671,31.2459396,35.77354378
ENSG00000072954.7,TMEM38A,7.00284,7.15128,10.82104,3.027821,4.56172,3.78557
ENSG00000072958.8,AP1M1,10.554203,9.778137,14.66957904,27.843383,26.41748,26.727732
ENSG00000073008.15,PVR,10.572947,10.887145,10.866927,14.65543,14.403236,14.756451
ENSG00000073060.16,SCARB1,64.633081,67.530316,84.057315,143.435741,164.8066845,164.018037
ENSG00000073111.14,MCM2,21.541134,19.422994,23.2309101,71.3190903,88.594268,63.5439
ENSG00000073150.13,PANX2,9.588285,10.07769,16.35871,2.482554,2.30253,4.246374
ENSG00000073282.13,TP63,6.285087,10.09262391,9.6881174,1.8648912,2.018671,4.774432
ENSG00000073464.12,CLCN4,0.889358,1.70734,1.513432,2.070788,3.024296,1.231693
ENSG00000073584.20,SMARCE1,85.4703183,94.04974432,65.6951118,33.3146171,29.19970249,32.41860657
ENSG00000073712.15,FERMT2,10.850422,9.58716445,10.59383123,19.3461422,18.30830139,18.2617783
ENSG00000073803.14,MAP3K13,36.90321663,40.4017907,38.71767,18.4775311,17.7150194,19.35487898
ENSG00000073849.15,ST6GAL1,2.0990953,0.8097706,1.5039334,3.294369806,5.702262,3.7135361
ENSG00000073921.18,PICALM,86.01393,71.355819,78.744037,118.414911,103.377554,111.8898647
ENSG00000073969.18,NSF,13.927262,15.327239,13.400304,6.786788,6.18447,6.720628
ENSG00000074071.14,MRPS34,329.7902,345.624,379.6132,179.5711,195.7352,162.725
ENSG00000074181.9,NOTCH3,30.883432,23.120317,38.148435,39.465984,33.410161,47.77959
ENSG00000074266.20,EED,25.3742934,24.34061,25.6713797,36.52538768,42.2244678,36.2868166
ENSG00000074410.14,CA12,39.366198,41.77852,56.901167,81.273532,71.988482,93.020735
ENSG00000074416.14,MGLL,3.950568365,3.0756444,4.856497,16.4828368,10.546042,17.09083505
ENSG00000074527.12,NTN4,7.735894816,8.690836844,16.79692,1.59521,1.426171,3.300456392
ENSG00000074582.14,BCS1L,25.097425,21.87372,18.7669017,30.372543,34.772887,30.98157
ENSG00000074590.13,NUAK1,15.2534,22.557206,16.792358,5.80159,6.46158,7.06341
ENSG00000074621.14,SLC24A1,10.26179416,11.61522,12.3274448,3.764130015,5.527529619,5.904822
ENSG00000074657.13,ZNF532,1.0254675,0.9227288,1.031565,2.4140038,2.741962756,3.2024596
ENSG00000074695.6,LMAN1,16.77255,15.215196,20.346028,33.282504,29.392765,39.095771
ENSG00000074964.17,ARHGEF10L,11.5894211,11.1200555,18.7759486,18.6952677,19.9450681,22.429862
ENSG00000075213.11,SEMA3A,0.7492675,0.6882156,0.1815638,0.1463728,0.1396989,0.0618451
ENSG00000075218.19,GTSE1,5.219072,4.136578,3.62021,11.535705,12.233269,9.942345
ENSG00000075234.17,TTC38,5.823613,7.993653,8.418576,10.186245,9.153991,10.145858
ENSG00000075239.13,ACAT1,105.5499562,127.002958,66.2473238,35.4285613,34.572655,30.4797628
ENSG00000075240.17,GRAMD4,50.04802,57.585548,57.90255,26.306009,28.469405,20.250437
ENSG00000075275.16,CELSR1,33.305852,28.51972,41.528876,19.936281,18.74539,18.18881
ENSG00000075391.16,RASAL2,4.429525,5.595491,3.887379,2.504197,2.5073593,2.857087
ENSG00000075702.18,WDR62,3.447431,3.8590204,3.459827,9.3394494,12.1614332,8.5976724
ENSG00000075886.11,TUBA3D,0.939423,1.952299,1.012825,1.971498,4.031072,4.596835
ENSG00000076003.5,MCM6,31.2917,28.7882,24.136836,58.849687,58.52688,48.642751
ENSG00000076067.13,RBMS2,7.023265,8.683464,5.097238,4.9446018,3.045787,3.385005
ENSG00000076248.10,UNG,42.284441,35.510325,35.806971,62.462918,71.995635,52.242834
ENSG00000076356.7,PLXNA2,0.4796336,0.1395692,0.48381865,1.359604,0.90528844,0.52581986
ENSG00000076382.17,SPAG5,18.234704,21.21657822,13.135241,34.236052,43.317921,34.242442
ENSG00000076513.16,ANKRD13A,9.205465,9.513266,12.121691,14.372182,11.28969095,15.1346333
ENSG00000076554.15,TPD52,47.00389,54.8402333,66.468497,153.4164132,132.9071763,179.9593853
ENSG00000076685.18,NT5C2,207.13754,203.071268,182.7856079,406.62472,335.55452,331.17205
ENSG00000076770.14,MBNL3,2.4197788,1.891247763,2.0856623,5.6966782,5.492646,3.9699615
ENSG00000076864.19,RAP1GAP,2.5433358,1.8595533,3.4280508,6.1540921,5.6703759,7.909783064
ENSG00000076924.12,XAB2,13.829402,14.685703,18.7760003,20.859626,23.069257,20.630814
ENSG00000077152.10,UBE2T,72.566167,81.175481,72.104671,120.750487,121.631213,111.319339
ENSG00000077157.22,PPP1R12B,8.2451177,7.509978906,11.6152435,5.6905276,3.7878196,4.310383644
ENSG00000077235.18,GTF3C1,73.530555,91.2023188,90.16729,27.314447,32.2236556,32.32619301
ENSG00000077238.14,IL4R,18.285428,19.951576,25.589414,54.824914,72.71940082,58.016195
ENSG00000077312.9,SNRPA,45.388783,56.726783,62.225042,81.691643,98.120642,75.751238
ENSG00000077348.9,EXOSC5,14.9489,15.189846,17.8171,39.761611,46.691627,38.617496
ENSG00000077942.19,FBLN1,2.353157,2.2272604,2.5581278,9.551957,11.035864,9.1771186
ENSG00000078018.19,MAP2,12.9213853,10.725837,4.997809,1.0477121,0.7176628,0.8645245
ENSG00000078053.17,AMPH,2.640277,3.235523,0.6044778,0.822073,0.6012711,0.382697
ENSG00000078070.13,MCCC1,46.820873,47.456586,35.332798,15.30066205,13.88183,17.050462
ENSG00000078124.12,ACER3,8.963405,9.018797,7.375337,23.001921,17.799726,16.364937
ENSG00000078140.14,UBE2K,115.00914,109.23621,108.78049,155.0903,157.7483,126.42267
ENSG00000078177.14,N4BP2,3.688053,3.676669,3.345671,5.2370091,4.241104,4.875749
ENSG00000078237.7,TIGAR,9.07389,5.369836,6.94879,14.9195,13.32673,12.39483
ENSG00000078269.15,SYNJ2,12.790466,16.2324336,15.567955,24.834644,28.5269399,22.2636482
ENSG00000078401.7,EDN1,2.15438,3.2988,2.32128,0.495845,0.901427,0.399449
ENSG00000078487.17,ZCWPW1,3.910912,5.244478,3.412015,0.6616951,0.9864377,1.248938
ENSG00000078589.13,P2RY10,0.989812,0.430141,0.237566,0.0726844,0.0974914,0.0618556
ENSG00000078687.17,TNRC6C,4.713604,4.4564641,4.328462,2.3924337,2.3578274,2.2791671
ENSG00000078900.15,TP73,0.465276707,0.551992805,0.304224293,1.345546,1.9637816,1.09296572
ENSG00000079257.8,LXN,48.912873,50.2576,37.724401,66.173511,56.813722,91.547606
ENSG00000079308.19,TNS1,0.662823,1.6048355,0.6602327,2.372540079,3.326549004,2.838564204
ENSG00000079337.16,RAPGEF3,0.9319585,1.1032227,1.580039504,1.671506556,2.871349806,2.451598
ENSG00000079387.14,SENP1,9.417986,7.097185,8.33453,16.331632,13.86408,13.94356
ENSG00000079393.20,DUSP13,0.69324741,0.690687,0.701696327,3.1913242,2.85261772,3.19556242
ENSG00000079432.7,CIC,37.124644,36.002333,51.934206,20.442723,19.641571,26.24963
ENSG00000079616.12,KIF22,47.4822569,48.634792,53.560855,127.289158,147.3952461,104.487717
ENSG00000079819.19,EPB41L2,10.79377714,9.1433591,7.6090042,16.9250776,12.1181698,14.9004708
ENSG00000079974.17,RABL2B,41.04654694,47.522808,43.856253,10.75357228,9.429524,10.364698
ENSG00000080189.15,SLC35C2,57.558208,63.993715,65.460702,29.684619,32.746021,30.919177
ENSG00000080224.17,EPHA6,17.0633148,19.5215866,14.196122,2.7908464,2.6547772,2.1022133
ENSG00000080298.15,RFX3,1.8830112,2.473075,1.972214001,1.164865,1.2431629,1.026564352
ENSG00000080608.10,PUM3,20.25248,20.62422,16.36158,29.27546,33.36601,29.29221
ENSG00000080819.8,CPOX,19.7346,16.10448,24.68555,25.42698,27.49252,28.283329
ENSG00000080823.23,MOK,39.312569,47.32289521,47.1039248,3.6725486,4.794365,3.87593395
ENSG00000080839.11,RBL1,2.892577,2.83005,1.681464963,4.54929,4.389984,4.008267
ENSG00000080845.17,DLGAP4,35.9593011,37.0505427,58.4777495,22.465897,22.316677,26.8805356
ENSG00000080854.14,IGSF9B,0.9463433,0.655681,1.13409536,2.985824,3.194589,2.376599
ENSG00000080986.13,NDC80,7.790791,8.180937,6.389194,19.8076,20.134368,13.771286
ENSG00000081052.12,COL4A4,0.164798,0.2815686,0.319048,0.0214537,0.05091205,0.1051973
ENSG00000081087.15,OSTM1,43.22515,54.135591,47.270004,25.288448,22.862696,30.403085
ENSG00000081138.14,CDH7,0.3990164,0.4242081,0.1813876,0.01697581,0.05964664,0.0229
ENSG00000081148.12,IMPG2,0.0793534,0.0819217,0.0871426,0.01035,0.00988098,0.0130927
ENSG00000081189.15,MEF2C,0.832461101,2.155113453,0.63973249,0.08288998,0.0678525,0.0178308
ENSG00000081277.12,PKP1,3.595684,3.00998,2.047819,11.70653,11.8485024,10.2228647
ENSG00000081692.12,JMJD4,32.160428,33.115262,42.103785,14.505016,12.685592,17.2065251
ENSG00000081760.17,AACS,59.671622,65.2866665,60.431571,34.9433626,35.386598,33.4967339
ENSG00000081803.16,CADPS2,12.056296,9.903285,6.52253703,17.717309,16.93968411,10.343784
ENSG00000081818.3,PCDHB4,0.781482,0.729647,1.425771,1.40988,1.13317,2.689136
ENSG00000081853.15,PCDHGA2,2.697474,3.02467,3.36037,1.612712,1.551538,1.312268
ENSG00000081923.13,ATP8B1,17.321059,17.950796,20.54107,36.757523,30.899097,35.032123
ENSG00000082074.17,FYB1,0,0.0185752,0.0179363,0.028101003,0.26207,0.409873
ENSG00000082153.18,BZW1,430.219588,474.33231,335.815372,800.713973,634.297489,696.280057
ENSG00000082196.20,C1QTNF3,1.7539273,2.848649,3.9864186,0.5796919,0.376633,0.408062505
ENSG00000082212.13,ME2,9.273384014,9.514619797,9.427790434,21.32296355,23.28548,23.31316707
ENSG00000082213.18,C5orf22,9.413271226,12.085342,12.25178,27.33912,28.540248,26.73613
ENSG00000082293.13,COL19A1,1.24005729,2.26956,0.949537,0.17519354,0.382689,0.566276
ENSG00000082438.16,COBLL1,15.1663896,14.0331816,11.2833159,22.601212,15.1982797,16.3867539
ENSG00000082458.12,DLG3,77.92189157,84.82982133,84.386335,49.14159786,38.29489979,48.91152936
ENSG00000082516.9,GEMIN5,8.25947,7.78709,6.91402,17.0635,16.018244,16.648633
ENSG00000082641.16,NFE2L1,192.676745,206.13477,325.225829,94.143913,77.691668,148.269272
ENSG00000082781.12,ITGB5,35.46856452,34.431083,28.5128443,54.364891,57.259368,46.747076
ENSG00000082996.19,RNF13,27.010868,29.765244,32.383823,37.808363,37.9886501,41.616871
ENSG00000083099.11,LYRM2,96.3171766,106.0698688,78.6303504,39.2288519,31.654123,37.765056
ENSG00000083290.20,ULK2,16.789563,15.893587,14.015612,10.108419,6.300207,8.256953
ENSG00000083457.12,ITGAE,26.9361848,23.736307,23.1215892,38.8511668,43.933315,36.342694
ENSG00000083750.12,RRAGB,31.458814,21.669633,31.196995,12.305572,13.866423,12.917309
ENSG00000083807.10,SLC27A5,3.35121,3.885518,6.86223,7.530033,8.540617,7.5119344
ENSG00000083812.12,ZNF324,7.554261,9.272951,13.233221,5.7354993,4.8500962,4.832605
ENSG00000083844.10,ZNF264,0.7263292,0.83507223,1.488809,2.501523,1.387882,1.6584324
ENSG00000083845.9,RPS5,580.94083,547.167884,673.575028,1140.288458,1321.386722,1273.107924
ENSG00000083937.9,CHMP2B,47.632092,40.139522,52.97476,64.603891,63.429144,68.76434
ENSG00000084072.16,PPIE,26.933523,28.780198,27.162837,38.6902007,42.803732,33.423707
ENSG00000084090.13,STARD7,91.843403,88.479195,83.732499,130.592974,129.646279,115.056032
ENSG00000084110.11,HAL,0,0.0218787,0,0.044197902,0.4777641,0.439807437
ENSG00000084444.14,FAM234B,12.429521,10.781572,7.9312386,22.865055,18.4795155,18.059033
ENSG00000084628.10,NKAIN1,5.07605,5.03538,2.84134,1.84131,2.715339,1.976914
ENSG00000084652.16,TXLNA,22.65785,26.13954,25.9547,8.93158,7.83475,9.43437
ENSG00000084693.16,AGBL5,28.614623,27.775651,33.25005,16.403315,15.406638,19.138614
ENSG00000084710.14,EFR3B,9.0479867,9.4070634,7.8816435,2.9767242,3.007768,2.5771081
ENSG00000084731.15,KIF3C,17.026372,19.52081,28.1269567,4.8741845,4.9242259,6.817223
ENSG00000084764.11,MAPRE3,43.468987,50.140071,60.238165,18.734468,18.3015714,23.409881
ENSG00000085231.14,AK6,16.15811,27.27940801,21.56337,28.17923296,24.28349453,37.36246222
ENSG00000085276.18,MECOM,7.6070996,8.443368678,6.256984,3.199703301,4.4960526,4.169964108
ENSG00000085382.12,HACE1,3.8886907,4.499424,4.3861311,5.991116,5.772295,7.911097
ENSG00000085415.16,SEH1L,22.7520232,22.800978,16.634874,30.167238,29.025414,25.44918
ENSG00000085465.12,OVGP1,0.31390047,0.554728,0.545434,1.900689,1.263698,1.020448
ENSG00000085563.14,ABCB1,2.627858,1.4865101,2.324345,0.3407074,0.02494171,0.0855193
ENSG00000085721.12,RRN3,17.666238,19.963673,16.761221,29.536388,27.2295972,25.409213
ENSG00000085733.16,CTTN,208.54419,222.498457,265.91431,102.22226,100.807741,129.472258
ENSG00000085840.13,ORC1,1.61463,1.456525,1.794799,4.75546,4.629194,4.14976
ENSG00000085871.9,MGST2,17.008882,18.979542,22.326303,38.362383,38.0482557,40.5382706
ENSG00000085982.13,USP40,24.33970841,31.1486685,24.3268783,11.294817,8.3388371,8.46991
ENSG00000085999.12,RAD54L,3.914526813,4.533788,4.559534,10.191766,9.951167,9.913379
ENSG00000086200.16,IPO11,7.4576209,8.3024563,6.234287,8.783629,11.814365,10.693077
ENSG00000086300.15,SNX10,4.154864,4.248472483,1.6892211,17.386748,15.639306,13.9360758
ENSG00000086548.9,CEACAM6,5.455321,5.866811,8.28837,55.110843,50.52736,48.700432
ENSG00000086589.12,RBM22,23.003479,20.110576,23.991697,44.539894,43.320421,41.862526
ENSG00000086848.15,ALG9,8.236674,12.069218,8.836302,12.6548,13.452803,15.148476
ENSG00000086967.10,MYBPC2,0.5559069,0.013133,0.7928678,0,0.0119545,0.0528676
ENSG00000087008.16,ACOX3,15.273163,22.497069,24.311597,9.133645,10.317167,10.03445
ENSG00000087095.13,NLK,24.825902,23.062816,23.721901,9.625883,7.25299509,10.36404
ENSG00000087253.13,LPCAT2,2.5555896,1.9565322,1.9921346,2.9669327,3.5717697,2.792187
ENSG00000087266.16,SH3BP2,35.63616317,34.03899276,60.98426706,56.6624352,69.70248087,82.6398684
ENSG00000087269.16,NOP14,20.81734245,21.39242363,19.9881539,27.574596,29.463247,26.838297
ENSG00000087301.9,TXNDC16,11.723624,9.267379,6.03024,5.409963,4.501374,4.181136
ENSG00000087365.15,SF3B2,156.791437,178.3506,172.75994,87.744068,88.9012907,92.8723277
ENSG00000087494.15,PTHLH,4.291707076,3.247653259,6.68518,0.9513051,0.938511105,0.561269153
ENSG00000087495.17,PHACTR3,2.594119,2.154422,1.604556,0.273103,0.1949233,0.0824407
ENSG00000087586.17,AURKA,50.469406,53.666615,38.082914,116.433069,122.811413,99.65402
ENSG00000087842.11,PIR,27.529237,28.80356,30.0273,11.943913,9.120508,12.670651
ENSG00000087884.14,AAMDC,39.802436,42.343786,53.758948,23.147785,22.05246,25.332779
ENSG00000087903.13,RFX2,3.3068436,2.1929154,3.6126535,5.615713,3.459168942,7.119681
ENSG00000088002.11,SULT2B1,23.938859,20.3118696,28.444745,54.8105826,64.2553337,54.6452485
ENSG00000088205.13,DDX18,61.289705,58.143683,46.905265,83.514709,73.936922,71.300255
ENSG00000088256.9,GNA11,31.672063,36.91916,43.623341,16.811471,18.036838,22.08168
ENSG00000088305.18,DNMT3B,4.296119,4.656282,5.015099,7.32541,7.859952,6.938866
ENSG00000088325.16,TPX2,28.932949,30.115847,20.672916,59.47246,59.50351,48.47651
ENSG00000088367.22,EPB41L1,33.656115,35.6446456,36.100023,19.3163594,17.6832966,18.8264566
ENSG00000088538.13,DOCK3,0.529587,0.676846,0.560273,0.166358,0.122474,0.100161
ENSG00000088543.15,C3orf18,0.6350706,1.150544,0.3783589,0.152717,0.2158164,0.114329
ENSG00000088682.14,COQ9,32.9968489,38.981873,34.22659,16.544518,18.04098,17.9243731
ENSG00000088727.12,KIF9,52.537214,56.6876768,54.4501516,5.2551197,4.1876876,4.5419176
ENSG00000088854.12,C20orf194,4.6000133,3.96159,4.64517,1.0779068,0.9601732,1.4406367
ENSG00000088888.18,MAVS,30.042917,30.357976,28.063675,16.918459,14.489002,16.868021
ENSG00000088899.15,LZTS3,1.93865,2.436063,2.661524,0.3515081,0.492357,0.70613
ENSG00000089060.11,SLC8B1,7.4347412,6.2751352,10.85302219,11.45797347,10.07684604,16.20617277
ENSG00000089091.16,DZANK1,3.392804,4.319783,3.589862,0.7168436,0.78833645,0.63182301
ENSG00000089163.4,SIRT4,2.70514,2.54166,3.367369,0.6629,0.5425614,1.04224
ENSG00000089280.18,FUS,506.44023,598.3743441,554.57819,695.340248,813.74076,647.06461
ENSG00000089289.16,IGBP1,36.24629,40.59052,35.64169,51.303225,45.192523,51.41293
ENSG00000089356.18,FXYD3,171.7306502,168.7863238,194.78359,561.737662,550.025053,502.535971
ENSG00000089597.18,GANAB,267.878986,301.8939424,244.590695,71.4546993,66.40673086,71.78176847
ENSG00000089639.11,GMIP,29.536858,33.410006,44.76224,13.751851,19.195687,17.68566
ENSG00000089685.15,BIRC5,16.044506,16.3525702,14.055522,35.713991,46.457029,28.884332
ENSG00000089692.9,LAG3,0.0368859,0.113374,0.0357334,0.305421,0.26937,0.612498
ENSG00000089847.12,ANKRD24,0.600858,0.813116,1.2444929,0.0919024,0.176631,0.4740898
ENSG00000090006.17,LTBP4,13.7601559,16.7269251,29.150897,38.769427,34.59571645,52.257433
ENSG00000090097.21,PCBP4,16.078231,14.77620693,21.54074,7.264175,7.305477948,9.403924
ENSG00000090447.12,TFAP4,6.388502,7.8521864,11.9896646,10.791383,13.55674,12.425054
ENSG00000090470.15,PDCD7,19.810047,17.479142,23.045719,10.738923,8.777406,12.035609
